chunk_id,source_id,record_type,document_type,jurisdiction,word_count,char_count,page_start,page_end,section,subsection,rule,subrule,clause,heading,topics,warning
PMFBY_2023_SEC_26_4_1,PMFBY_2023,child,scheme_guideline,India,101,690,129,129,26.4.1,,,,,,crop_insurance;management,
PMFBY_2023_SEC_26_4_2,PMFBY_2023,child,scheme_guideline,India,71,484,129,129,26.4.2,,,,,,timeline,
PMFBY_2023_SEC_26_4_3,PMFBY_2023,child,scheme_guideline,India,40,284,129,129,26.4.3,,,,,,,
PMFBY_2023_SEC_26_4_4,PMFBY_2023,child,scheme_guideline,India,71,461,129,130,26.4.4,,,,,,,
PMFBY_2023_SEC_26_4_5,PMFBY_2023,child,scheme_guideline,India,66,421,130,130,26.4.5,,,,,,claim;timeline,
PMFBY_2023_SEC_26_4_6,PMFBY_2023,child,scheme_guideline,India,22,153,130,130,26.4.6,,,,,,,
PMFBY_2023_SEC_26_4_7,PMFBY_2023,child,scheme_guideline,India,28,237,130,130,26.4.7,,,,,,crop_insurance;pmfby,
PMFBY_2023_SEC_26_4_8,PMFBY_2023,child,scheme_guideline,India,55,386,130,130,26.4.8,,,,,,premium,
PMFBY_2023_SEC_26_4_9,PMFBY_2023,child,scheme_guideline,India,168,1137,130,130,26.4.9,,,,,,membership;pmfby;premium,
PMFBY_2023_SEC_26_4_10,PMFBY_2023,child,scheme_guideline,India,68,444,130,130,26.4.10,,,,,,,
PMFBY_2023_SEC_26_4_11,PMFBY_2023,child,scheme_guideline,India,35,213,130,130,26.4.11,,,,,,,
PMFBY_2023_SEC_26_4_12,PMFBY_2023,child,scheme_guideline,India,34,248,130,130,26.4.12,,,,,,,
PMFBY_2023_SEC_26_4_13,PMFBY_2023,child,scheme_guideline,India,61,457,130,131,26.4.13,,,,,,crop_insurance,
PMFBY_2023_SEC_26_4_14,PMFBY_2023,child,scheme_guideline,India,25,165,131,131,26.4.14,,,,,,crop_insurance,
PMFBY_2023_SEC_26_4_15,PMFBY_2023,child,scheme_guideline,India,65,507,131,131,26.4.15,,,,,,membership,
PMFBY_2023_SEC_26_4_16,PMFBY_2023,child,scheme_guideline,India,49,330,131,131,26.4.16,,,,,,,
PMFBY_2023_SEC_27_1,PMFBY_2023,child,scheme_guideline,India,41,246,131,131,27.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_2,PMFBY_2023,child,scheme_guideline,India,44,322,131,131,27.2,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_3,PMFBY_2023,child,scheme_guideline,India,84,566,131,131,27.3,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_4,PMFBY_2023,child,scheme_guideline,India,85,590,131,131,27.4,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_5,PMFBY_2023,child,scheme_guideline,India,48,303,131,132,27.5,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_6,PMFBY_2023,child,scheme_guideline,India,42,265,132,132,27.6,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_7,PMFBY_2023,parent,scheme_guideline,India,6,31,132,132,27.7,,,,,Bank HQs and Bank Branches,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_7_1,PMFBY_2023,child,scheme_guideline,India,237,1480,132,132,27.7.1,,,,,Bank HQs and Bank Branches,premium;timeline,
PMFBY_2023_SEC_27_8,PMFBY_2023,parent,scheme_guideline,India,6,36,132,132,27.8,,,,,"CSC, BCs & Other Intermediaries",,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_27_8_1,PMFBY_2023,child,scheme_guideline,India,148,870,132,132,27.8.1,,,,,"CSC, BCs & Other Intermediaries",timeline,
PMFBY_2023_SEC_27_8_2,PMFBY_2023,child,scheme_guideline,India,117,836,132,133,27.8.2,,,,,"CSC, BCs & Other Intermediaries",documents;premium,
PMFBY_2023_SEC_27_8_3,PMFBY_2023,child,scheme_guideline,India,82,510,133,133,27.8.3,,,,,"CSC, BCs & Other Intermediaries",,
PMFBY_2023_SEC_28_1,PMFBY_2023,child,scheme_guideline,India,23,135,133,133,28.1,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_29_1,PMFBY_2023,child,scheme_guideline,India,57,367,133,133,29.1,,,,,,crop_insurance,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_29_2,PMFBY_2023,child,scheme_guideline,India,90,578,133,133,29.2,,,,,,crop_insurance;pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_29_3,PMFBY_2023,parent,scheme_guideline,India,25,169,133,133,29.3,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_29_3_1,PMFBY_2023,child,scheme_guideline,India,80,535,133,133,29.3.1,,,,,,,
PMFBY_2023_SEC_29_3_2,PMFBY_2023,child,scheme_guideline,India,91,523,133,133,29.3.2,,,,,,reporting;timeline,
PMFBY_2023_SEC_29_3_3,PMFBY_2023,child,scheme_guideline,India,78,516,134,134,29.3.3,,,,,,claim;premium,
PMFBY_2023_SEC_29_3_4,PMFBY_2023,child,scheme_guideline,India,54,339,134,134,29.3.4,,,,,,claim,
PMFBY_2023_SEC_29_3_5,PMFBY_2023,child,scheme_guideline,India,61,392,134,134,29.3.5,,,,,,claim;complaint;grievance;pmfby,
PMFBY_2023_SEC_29_3_6,PMFBY_2023,child,scheme_guideline,India,76,523,134,134,29.3.6,,,,,,crop_insurance;premium,
PMFBY_2023_SEC_29_3_7,PMFBY_2023,child,scheme_guideline,India,35,216,134,134,29.3.7,,,,,,crop_insurance,
PMFBY_2023_SEC_29_3_8,PMFBY_2023,child,scheme_guideline,India,30,179,134,134,29.3.8,,,,,,,
PMFBY_2023_SEC_29_3_9,PMFBY_2023,child,scheme_guideline,India,40,222,134,134,29.3.9,,,,,,,
PMFBY_2023_SEC_30_1,PMFBY_2023,child,scheme_guideline,India,43,328,134,134,30.1,,,,,,grievance,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_2,PMFBY_2023,child,scheme_guideline,India,94,650,134,135,30.2,,,,,,grievance;timeline,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_3,PMFBY_2023,child,scheme_guideline,India,199,1374,135,135,30.3,,,,,,appeal;grievance;management;membership;timeline,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_4,PMFBY_2023,child,scheme_guideline,India,101,781,135,135,30.4,,,,,,grievance;management;membership,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_5,PMFBY_2023,child,scheme_guideline,India,372,2442,135,136,30.5,,,,,,complaint;grievance;pmfby;reporting;timeline,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_6,PMFBY_2023,parent,scheme_guideline,India,7,44,136,136,30.6,,,,,Krishi Rakshak Portal & Helpline (KRPH),,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_6_1,PMFBY_2023,child,scheme_guideline,India,160,1035,136,136,30.6.1,,,,,Krishi Rakshak Portal & Helpline (KRPH),complaint;grievance;timeline,
PMFBY_2023_SEC_30_6_2,PMFBY_2023,child,scheme_guideline,India,58,439,136,136,30.6.2,,,,,Krishi Rakshak Portal & Helpline (KRPH),complaint,
PMFBY_2023_SEC_30_6_3,PMFBY_2023,child,scheme_guideline,India,175,1167,136,137,30.6.3,,,,,Krishi Rakshak Portal & Helpline (KRPH),appeal;grievance,
PMFBY_2023_SEC_30_6_4,PMFBY_2023,child,scheme_guideline,India,52,364,137,137,30.6.4,,,,,Krishi Rakshak Portal & Helpline (KRPH),grievance,
PMFBY_2023_SEC_30_6_5,PMFBY_2023,child,scheme_guideline,India,73,455,137,137,30.6.5,,,,,Krishi Rakshak Portal & Helpline (KRPH),grievance,
PMFBY_2023_SEC_30_6_6,PMFBY_2023,child,scheme_guideline,India,94,668,137,137,30.6.6,,,,,Krishi Rakshak Portal & Helpline (KRPH),complaint;grievance;management;pmfby;registration,
PMFBY_2023_SEC_30_6_7,PMFBY_2023,child,scheme_guideline,India,24,158,137,137,30.6.7,,,,,Krishi Rakshak Portal & Helpline (KRPH),grievance,
PMFBY_2023_SEC_30_7,PMFBY_2023,parent,scheme_guideline,India,7,55,137,137,30.7,,,,,Grievance Redressal Mechanism by Insurance Company,grievance,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_7_1,PMFBY_2023,child,scheme_guideline,India,116,843,137,137,30.7.1,,,,,Grievance Redressal Mechanism by Insurance Company,complaint;grievance;meetings,
PMFBY_2023_SEC_30_7_2,PMFBY_2023,child,scheme_guideline,India,25,160,137,137,30.7.2,,,,,Grievance Redressal Mechanism by Insurance Company,grievance;meetings,
PMFBY_2023_SEC_30_7_3,PMFBY_2023,child,scheme_guideline,India,47,308,138,138,30.7.3,,,,,Grievance Redressal Mechanism by Insurance Company,complaint;grievance;timeline,
PMFBY_2023_SEC_30_7_4,PMFBY_2023,child,scheme_guideline,India,35,237,138,138,30.7.4,,,,,Grievance Redressal Mechanism by Insurance Company,grievance;reporting,
PMFBY_2023_SEC_30_7_5,PMFBY_2023,child,scheme_guideline,India,23,152,138,138,30.7.5,,,,,Grievance Redressal Mechanism by Insurance Company,complaint;grievance,
PMFBY_2023_SEC_30_8,PMFBY_2023,parent,scheme_guideline,India,18,125,138,138,30.8,,,,,,claim,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_30_8_1,PMFBY_2023,child,scheme_guideline,India,90,673,138,138,30.8.1,,,,,,claim;grievance;pmfby,
PMFBY_2023_SEC_30_8_2,PMFBY_2023,child,scheme_guideline,India,19,136,138,138,30.8.2,,,,,,,SHORT_CHUNK
PMFBY_2023_SEC_30_8_3,PMFBY_2023,child,scheme_guideline,India,46,328,138,138,30.8.3,,,,,,claim,
PMFBY_2023_SEC_30_8_4,PMFBY_2023,child,scheme_guideline,India,64,443,138,138,30.8.4,,,,,,grievance;pmfby,
PMFBY_2023_SEC_31_1,PMFBY_2023,parent,scheme_guideline,India,11,84,138,138,31.1,,,,,Empanelment Criteria,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_31_1_1,PMFBY_2023,child,scheme_guideline,India,82,581,138,138,31.1.1,,,,,Empanelment Criteria,pmfby,
PMFBY_2023_SEC_31_1_2,PMFBY_2023,child,scheme_guideline,India,163,1061,139,139,31.1.2,,,,,Empanelment Criteria,crop_insurance,
PMFBY_2023_SEC_31_1_3,PMFBY_2023,child,scheme_guideline,India,28,178,139,139,31.1.3,,,,,Empanelment Criteria,,
PMFBY_2023_SEC_31_1_4,PMFBY_2023,child,scheme_guideline,India,56,376,139,139,31.1.4,,,,,Empanelment Criteria,claim;grievance,
PMFBY_2023_SEC_31_1_5,PMFBY_2023,child,scheme_guideline,India,80,522,139,139,31.1.5,,,,,Empanelment Criteria,pmfby;premium,
PMFBY_2023_SEC_31_2,PMFBY_2023,parent,scheme_guideline,India,11,84,139,139,31.2,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_31_2_1,PMFBY_2023,child,scheme_guideline,India,76,457,139,139,31.2.1,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,,
PMFBY_2023_SEC_31_2_2,PMFBY_2023,child,scheme_guideline,India,100,660,139,139,31.2.2,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,premium,
PMFBY_2023_SEC_31_2_3,PMFBY_2023,child,scheme_guideline,India,57,353,140,140,31.2.3,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,premium,
PMFBY_2023_SEC_31_2_4,PMFBY_2023,child,scheme_guideline,India,122,904,140,140,31.2.4,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,,
PMFBY_2023_SEC_31_2_5,PMFBY_2023,child,scheme_guideline,India,67,397,140,140,31.2.5,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,,
PMFBY_2023_SEC_31_2_6,PMFBY_2023,child,scheme_guideline,India,89,564,140,140,31.2.6,,,,,Selection Criteria of Empaneled Insurance Companies as Implementing,,
PMFBY_2023_SEC_32_1,PMFBY_2023,child,scheme_guideline,India,170,1049,140,140,32.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_2,PMFBY_2023,child,scheme_guideline,India,74,489,140,141,32.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_3,PMFBY_2023,child,scheme_guideline,India,103,631,141,141,32.3,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_4,PMFBY_2023,child,scheme_guideline,India,67,416,141,141,32.4,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_5,PMFBY_2023,child,scheme_guideline,India,80,499,141,141,32.5,,,,,,claim;crop_loss,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_6,PMFBY_2023,child,scheme_guideline,India,146,988,141,141,32.6,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_7,PMFBY_2023,child,scheme_guideline,India,38,258,141,141,32.7,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_32_8,PMFBY_2023,child,scheme_guideline,India,30,222,141,142,32.8,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_1,PMFBY_2023,child,scheme_guideline,India,62,419,142,142,33.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_2,PMFBY_2023,child,scheme_guideline,India,30,205,142,142,33.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_3,PMFBY_2023,child,scheme_guideline,India,60,375,142,142,33.3,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_4,PMFBY_2023,child,scheme_guideline,India,117,773,142,142,33.4,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_5,PMFBY_2023,child,scheme_guideline,India,52,329,142,142,33.5,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_33_6,PMFBY_2023,child,scheme_guideline,India,38,237,142,142,33.6,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_34_1,PMFBY_2023,child,scheme_guideline,India,42,279,142,142,34.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_34_2,PMFBY_2023,child,scheme_guideline,India,30,205,142,142,34.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_35_1,PMFBY_2023,child,scheme_guideline,India,36,244,142,143,35.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_35_2,PMFBY_2023,child,scheme_guideline,India,30,205,143,143,35.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_35_3,PMFBY_2023,child,scheme_guideline,India,37,225,143,143,35.3,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_36_1,PMFBY_2023,child,scheme_guideline,India,40,262,143,143,36.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_36_2,PMFBY_2023,child,scheme_guideline,India,30,205,143,143,36.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_37_1,PMFBY_2023,child,scheme_guideline,India,37,236,143,143,37.1,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_37_2,PMFBY_2023,child,scheme_guideline,India,62,447,143,143,37.2,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_1,PMFBY_2023,child,scheme_guideline,India,35,274,143,143,38.1.1,,,,,,pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_2,PMFBY_2023,child,scheme_guideline,India,25,168,143,143,38.1.2,,,,,,pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_3,PMFBY_2023,child,scheme_guideline,India,46,325,143,143,38.1.3,,,,,"Design, development, operationalization and maintenance of National Crop",crop_insurance;crop_loss,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_4,PMFBY_2023,child,scheme_guideline,India,20,128,144,144,38.1.4,,,,,,management,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_5,PMFBY_2023,child,scheme_guideline,India,32,212,144,144,38.1.5,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_6,PMFBY_2023,child,scheme_guideline,India,19,130,144,144,38.1.6,,,,,,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_7,PMFBY_2023,child,scheme_guideline,India,41,229,144,144,38.1.7,,,,,,claim;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_8,PMFBY_2023,child,scheme_guideline,India,23,147,144,144,38.1.8,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_9,PMFBY_2023,child,scheme_guideline,India,49,397,144,144,38.1.9,,,,,,pmfby;premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_10,PMFBY_2023,child,scheme_guideline,India,50,369,144,144,38.1.10,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_11,PMFBY_2023,child,scheme_guideline,India,29,215,144,144,38.1.11,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_12,PMFBY_2023,child,scheme_guideline,India,45,301,144,144,38.1.12,,,,,,premium,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_13,PMFBY_2023,child,scheme_guideline,India,23,178,144,144,38.1.13,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_14,PMFBY_2023,child,scheme_guideline,India,62,445,144,144,38.1.14,,,,,"Empanelment of Insurance Companies, constitutions of various committees",,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_15,PMFBY_2023,child,scheme_guideline,India,47,357,144,145,38.1.15,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_16,PMFBY_2023,child,scheme_guideline,India,40,278,145,145,38.1.16,,,,,,claim,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_17,PMFBY_2023,child,scheme_guideline,India,29,197,145,145,38.1.17,,,,,,,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_1_18,PMFBY_2023,child,scheme_guideline,India,33,213,145,145,38.1.18,,,,,,pmfby,STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_2,PMFBY_2023,parent,scheme_guideline,India,4,39,145,145,38.2,,,,,State Government/UT Administration,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_2_1,PMFBY_2023,child,scheme_guideline,India,44,292,145,145,38.2.1,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_2,PMFBY_2023,child,scheme_guideline,India,40,255,145,145,38.2.2,,,,,State Government/UT Administration,grievance,
PMFBY_2023_SEC_38_2_3,PMFBY_2023,child,scheme_guideline,India,49,335,145,145,38.2.3,,,,,State Government/UT Administration,crop_loss;grievance;meetings,
PMFBY_2023_SEC_38_2_4,PMFBY_2023,child,scheme_guideline,India,45,295,145,145,38.2.4,,,,,State Government/UT Administration,documents;meetings,
PMFBY_2023_SEC_38_2_5,PMFBY_2023,child,scheme_guideline,India,32,179,145,145,38.2.5,,,,,State Government/UT Administration,documents,
PMFBY_2023_SEC_38_2_6,PMFBY_2023,child,scheme_guideline,India,30,207,145,145,38.2.6,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_7,PMFBY_2023,child,scheme_guideline,India,18,143,145,145,38.2.7,,,,,State Government/UT Administration,,SHORT_CHUNK
PMFBY_2023_SEC_38_2_8,PMFBY_2023,child,scheme_guideline,India,42,250,145,145,38.2.8,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_9,PMFBY_2023,child,scheme_guideline,India,75,443,146,146,38.2.9,,,,,State Government/UT Administration,claim;documents;pmfby,
PMFBY_2023_SEC_38_2_10,PMFBY_2023,child,scheme_guideline,India,34,230,146,146,38.2.10,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_11,PMFBY_2023,child,scheme_guideline,India,36,245,146,146,38.2.11,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_12,PMFBY_2023,child,scheme_guideline,India,42,236,146,146,38.2.12,,,,,State Government/UT Administration,claim;premium,
PMFBY_2023_SEC_38_2_13,PMFBY_2023,child,scheme_guideline,India,23,148,146,146,38.2.13,,,,,State Government/UT Administration,premium,
PMFBY_2023_SEC_38_2_14,PMFBY_2023,child,scheme_guideline,India,31,191,146,146,38.2.14,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_15,PMFBY_2023,child,scheme_guideline,India,46,321,146,146,38.2.15,,,,,State Government/UT Administration,crop_loss,
PMFBY_2023_SEC_38_2_16,PMFBY_2023,child,scheme_guideline,India,42,246,146,146,38.2.16,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_17,PMFBY_2023,child,scheme_guideline,India,46,256,146,146,38.2.17,,,,,State Government/UT Administration,claim;pmfby,
PMFBY_2023_SEC_38_2_18,PMFBY_2023,child,scheme_guideline,India,56,351,146,146,38.2.18,,,,,State Government/UT Administration,documents,
PMFBY_2023_SEC_38_2_19,PMFBY_2023,child,scheme_guideline,India,20,147,146,146,38.2.19,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_20,PMFBY_2023,child,scheme_guideline,India,21,174,146,146,38.2.20,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_21,PMFBY_2023,child,scheme_guideline,India,20,117,147,147,38.2.21,,,,,State Government/UT Administration,claim,
PMFBY_2023_SEC_38_2_22,PMFBY_2023,child,scheme_guideline,India,27,173,147,147,38.2.22,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_23,PMFBY_2023,child,scheme_guideline,India,13,86,147,147,38.2.23,,,,,State Government/UT Administration,,SHORT_CHUNK
PMFBY_2023_SEC_38_2_24,PMFBY_2023,child,scheme_guideline,India,30,221,147,147,38.2.24,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_2_25,PMFBY_2023,child,scheme_guideline,India,17,142,147,147,38.2.25,,,,,State Government/UT Administration,,SHORT_CHUNK
PMFBY_2023_SEC_38_2_26,PMFBY_2023,child,scheme_guideline,India,17,120,147,147,38.2.26,,,,,State Government/UT Administration,,SHORT_CHUNK
PMFBY_2023_SEC_38_2_27,PMFBY_2023,child,scheme_guideline,India,28,192,147,147,38.2.27,,,,,State Government/UT Administration,,
PMFBY_2023_SEC_38_3,PMFBY_2023,parent,scheme_guideline,India,6,32,147,147,38.3,,,,,Central PMUs and State PMUs,,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_3_1,PMFBY_2023,child,scheme_guideline,India,14,97,147,147,38.3.1,,,,,Central PMUs and State PMUs,crop_insurance,SHORT_CHUNK
PMFBY_2023_SEC_38_3_2,PMFBY_2023,child,scheme_guideline,India,21,180,147,147,38.3.2,,,,,Central PMUs and State PMUs,,
PMFBY_2023_SEC_38_3_3,PMFBY_2023,child,scheme_guideline,India,24,160,147,147,38.3.3,,,,,Central PMUs and State PMUs,,
PMFBY_2023_SEC_38_3_4,PMFBY_2023,child,scheme_guideline,India,16,140,147,147,38.3.4,,,,,Central PMUs and State PMUs,crop_insurance,SHORT_CHUNK
PMFBY_2023_SEC_38_3_5,PMFBY_2023,child,scheme_guideline,India,18,131,147,147,38.3.5,,,,,Central PMUs and State PMUs,,SHORT_CHUNK
PMFBY_2023_SEC_38_3_6,PMFBY_2023,child,scheme_guideline,India,16,112,147,147,38.3.6,,,,,Central PMUs and State PMUs,crop_insurance,SHORT_CHUNK
PMFBY_2023_SEC_38_3_7,PMFBY_2023,child,scheme_guideline,India,14,104,147,147,38.3.7,,,,,Central PMUs and State PMUs,crop_insurance,SHORT_CHUNK
PMFBY_2023_SEC_38_3_8,PMFBY_2023,child,scheme_guideline,India,30,213,147,147,38.3.8,,,,,Central PMUs and State PMUs,crop_loss,
PMFBY_2023_SEC_38_3_9,PMFBY_2023,child,scheme_guideline,India,30,211,147,147,38.3.9,,,,,Central PMUs and State PMUs,crop_insurance,
PMFBY_2023_SEC_38_3_10,PMFBY_2023,child,scheme_guideline,India,16,125,148,148,38.3.10,,,,,Central PMUs and State PMUs,management,SHORT_CHUNK
PMFBY_2023_SEC_38_3_11,PMFBY_2023,child,scheme_guideline,India,27,202,148,148,38.3.11,,,,,Central PMUs and State PMUs,,
PMFBY_2023_SEC_38_4,PMFBY_2023,parent,scheme_guideline,India,4,30,148,148,38.4,,,,,Insurance Companies (ICs),,SHORT_CHUNK;STRUCTURE_UNCERTAIN
PMFBY_2023_SEC_38_4_1,PMFBY_2023,child,scheme_guideline,India,24,187,148,148,38.4.1,,,,,Insurance Companies (ICs),meetings;pmfby,
PMFBY_2023_SEC_38_4_2,PMFBY_2023,child,scheme_guideline,India,31,237,148,148,38.4.2,,,,,Insurance Companies (ICs),claim;grievance,
PMFBY_2023_SEC_38_4_3,PMFBY_2023,child,scheme_guideline,India,35,221,148,148,38.4.3,,,,,Insurance Companies (ICs),claim;crop_loss,
PMFBY_2023_SEC_38_4_4,PMFBY_2023,child,scheme_guideline,India,22,159,148,148,38.4.4,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_5,PMFBY_2023,child,scheme_guideline,India,54,312,148,148,38.4.5,,,,,Insurance Companies (ICs),claim,
PMFBY_2023_SEC_38_4_6,PMFBY_2023,child,scheme_guideline,India,49,323,148,148,38.4.6,,,,,Insurance Companies (ICs),crop_loss,
PMFBY_2023_SEC_38_4_7,PMFBY_2023,child,scheme_guideline,India,21,145,148,148,38.4.7,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_8,PMFBY_2023,child,scheme_guideline,India,66,421,148,148,38.4.8,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_9,PMFBY_2023,child,scheme_guideline,India,16,126,148,148,38.4.9,,,,,Insurance Companies (ICs),,SHORT_CHUNK
PMFBY_2023_SEC_38_4_10,PMFBY_2023,child,scheme_guideline,India,29,202,148,148,38.4.10,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_11,PMFBY_2023,child,scheme_guideline,India,30,206,148,149,38.4.11,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_12,PMFBY_2023,child,scheme_guideline,India,48,319,149,149,38.4.12,,,,,Insurance Companies (ICs),complaint;grievance,
PMFBY_2023_SEC_38_4_13,PMFBY_2023,child,scheme_guideline,India,38,254,149,149,38.4.13,,,,,Insurance Companies (ICs),eligibility,
PMFBY_2023_SEC_38_4_14,PMFBY_2023,child,scheme_guideline,India,148,985,149,149,38.4.14,,,,,Insurance Companies (ICs),claim,
PMFBY_2023_SEC_38_4_15,PMFBY_2023,child,scheme_guideline,India,17,132,149,149,38.4.15,,,,,Insurance Companies (ICs),,SHORT_CHUNK
PMFBY_2023_SEC_38_4_16,PMFBY_2023,child,scheme_guideline,India,39,251,149,149,38.4.16,,,,,Insurance Companies (ICs),,
PMFBY_2023_SEC_38_4_17,PMFBY_2023,child,scheme_guideline,India,29,223,149,149,38.4.17,,,,,Insurance Companies (ICs),claim;premium,
